game,ply,side,san,uci,fen_before,depth,nodes,nps,engine_time_ms,wall_time_s,time_gap_ms,score_type,score_val,score_cp,pv,bookns,ttns,singns,evalns,probcutns,sf_best_move,sf_best_cp,sf_actual_cp,sf_cp_lost,sf_match,sf_mate_involved,sf_accuracy,sf_class
3,87,white,Kg1,f1g1,7k/r4p1p/3p4/2pPp3/ppP1P2r/4R1R1/PP3PPP/5K2 w - - 18 44,16,12408576,4136192,3000,3.0,0,cp,231,231,f1g1 h4f4 g1f1,40,444401559,1063471623,224015392,427424,g3h3,107,107,0,False,False,99.9999,Excellent
3,88,black,Ra8,a7a8,7k/r4p1p/3p4/2pPp3/ppP1P2r/4R1R1/PP3PPP/6K1 b - - 19 44,17,46688687,15557709,3001,3.002,1,cp,-224,-224,a7a8 g3h3 h4g4,270,1818102101,3985554461,1029853696,2449402,f7f6,-86,-120,34,False,False,87.29242829140972,Good
3,89,white,Rgf3,g3f3,r6k/5p1p/3p4/2pPp3/ppP1P2r/4R1R1/PP3PPP/6K1 w - - 20 45,16,24912478,8301392,3001,3.001,0,cp,231,231,g3f3 a8a7 f3h3 h4f4 h3g3 a4a3 b2b3 f4h4 g3h3,130,960613602,2064710194,493640507,2705853,g3g5,112,92,20,False,False,92.31699521278144,Excellent
3,90,black,Ra7,a8a7,r6k/5p1p/3p4/2pPp3/ppP1P2r/4RR2/PP3PPP/6K1 b - - 21 45,17,55344316,18441958,3001,3.001,0,cp,-221,-221,a8a7 f3h3 h4g4 h3g3 g4h4 g3g5 a7a8 e3e1 a4a3 b2b3 a8g8 g5f5,80,2210251226,6019645595,1269799551,18691004,h8g7,-110,-182,72,False,False,75.71653941948958,Inaccuracy
3,91,white,Kh1,g1h1,7k/r4p1p/3p4/2pPp3/ppP1P2r/4RR2/PP3PPP/6K1 w - - 22 46,16,34701438,11567146,3000,3.001,1,cp,223,223,g1h1 h8g7 f3g3 g7f8 g3h3 h4f4 h1g1 f8g7,120,1313879452,2854028046,667483024,2904268,g2g3,180,109,71,False,False,75.98032307685817,Inaccuracy
3,92,black,Kg7,h8g7,7k/r4p1p/3p4/2pPp3/ppP1P2r/4RR2/PP3PPP/7K b - - 23 46,16,42369771,14118550,3001,3.001,0,cp,-221,-221,h8g7 f3h3 h4f4 h1g1 g7h8 h3g3 f4h4 g3g5,120,1661663845,4112737877,905901413,4234191,h8g7,-95,-103,8,True,False,96.84868671006961,Best
3,93,white,Rg3+,f3g3,8/r4pkp/3p4/2pPp3/ppP1P2r/4RR2/PP3PPP/7K w - - 24 47,16,25916791,8638930,3000,3.0,0,cp,223,223,f3g3 g7h8 g3h3 h4f4 h1g1 h8g7 h3g3 g7h8 g3g5,140,972916190,2255138325,480162586,3218542,f3f5,92,88,4,False,False,98.40303686065354,Excellent
3,94,black,Kh8,g7h8,8/r4pkp/3p4/2pPp3/ppP1P2r/4R1R1/PP3PPP/7K b - - 25 47,17,14375354,4790187,3001,3.001,0,cp,-221,-221,g7h8 g3h3 h4f4 h1g1 f4g4 h3g3 g4h4 g3g5,90,458733798,1155520833,231492164,981346,g7h8,-118,-78,-40,True,False,99.9999,Best
3,95,white,Rh3,g3h3,7k/r4p1p/3p4/2pPp3/ppP1P2r/4R1R1/PP3PPP/7K w - - 26 48,17,19575711,6525237,3000,3.001,1,cp,223,223,g3h3 h4f4 h1g1 h8g7 h3f3,280,766640718,1757026063,392984830,610129,g3f3,68,85,-17,False,False,99.9999,Excellent
3,96,black,Rf4,h4f4,7k/r4p1p/3p4/2pPp3/ppP1P2r/4R2R/PP3PPP/7K b - - 27 48,17,13321740,5347948,2491,3.001,510,cp,-221,-221,h4f4 h1g1 f4g4 e3e2 h8g7,40,479516106,1020077350,249147338,1600699,h4h3,-95,-91,-4,False,False,99.9999,Excellent
3,97,white,Kg1,h1g1,7k/r4p1p/3p4/2pPp3/ppP1Pr2/4R2R/PP3PPP/7K w - - 28 49,17,19022007,6985680,2723,3.002,279,cp,223,223,h1g1 h8g7 h3f3 f4h4 f3g3 g7h8 g3h3,80,686786673,1654208349,362845928,1573658,h1g1,85,91,-6,True,False,99.9999,Best
3,98,black,Rg4,f4g4,7k/r4p1p/3p4/2pPp3/ppP1Pr2/4R2R/PP3PPP/6K1 b - - 29 49,16,33947139,11315713,3000,3.0,0,cp,-222,-222,f4g4 e3e2 h8g7 h3g3 g4g3 f2g3 a4a3 b2b3 a7b7 g1f2,130,1284680272,2923025358,653468046,8643682,h8g7,-97,-125,28,False,False,89.47158640639692,Good
3,99,white,Rh6,h3h6,7k/r4p1p/3p4/2pPp3/ppP1P1r1/4R2R/PP3PPP/6K1 w - - 30 50,16,17913947,7027833,2549,3.001,452,cp,227,227,h3h6 a7a6 h6f6 h8g7 f6f3 g4h4 f3h3 h4f4 g1f1,140,666850240,1521500903,347028160,2482380,h3f3,138,112,26,False,False,90.28866953395296,Good
3,100,black,Ra6,a7a6,7k/r4p1p/3p3R/2pPp3/ppP1P1r1/4R3/PP3PPP/6K1 b - - 31 50,15,14005202,10577947,1324,3.001,1677,cp,-222,-222,a7a6 g1f1 g4f4 h6h5 a6a8 f1g1 f4g4,270,554505471,1299289365,288333990,1703032,a7d7,-109,-134,25,False,False,90.61892830455967,Good
3,101,white,Rf6,h6f6,7k/5p1p/r2p3R/2pPp3/ppP1P1r1/4R3/PP3PPP/6K1 w - - 32 51,16,31009145,12687866,2444,3.001,557,cp,231,231,h6f6 h8g7 f6f3 g4h4 f3h3 h4f4 g1f1 a6a7 f1e2 a4a3 b2b3,70,1201443954,2779946702,605122853,2853415,h6h5,134,104,30,False,False,88.82727314830434,Good
3,102,black,Kg7,h8g7,7k/5p1p/r2p1R2/2pPp3/ppP1P1r1/4R3/PP3PPP/6K1 b - - 33 51,16,32901921,10967307,3000,3.001,1,cp,-231,-231,h8g7 f6f3 g4h4 f3h3 h4f4 g1f1 a6a8,50,1161169644,2718972535,587246472,3912665,h8g7,-108,-98,-10,True,False,99.9999,Best
3,103,white,Rff3,f6f3,8/5pkp/r2p1R2/2pPp3/ppP1P1r1/4R3/PP3PPP/6K1 w - - 34 52,16,12852583,5939271,2164,3.0,836,cp,232,232,f6f3 g4h4 f3g3,130,473460627,1134005595,235831473,1872407,f6f3,97,107,-10,True,False,99.9999,Best
3,104,black,a3,a4a3,8/5pkp/r2p4/2pPp3/ppP1P1r1/4RR2/PP3PPP/6K1 b - - 35 52,16,42648638,14849804,2872,3.002,130,cp,-236,-236,a4a3 b2b3 g4h4 f3h3 h4f4 h3g3 g7f6 e3f3,150,1630300392,3907082682,838938622,3650588,a6a8,-105,-159,54,False,False,80.96218345044473,Good
3,105,white,b3,b2b3,8/5pkp/r2p4/2pPp3/1pP1P1r1/p3RR2/PP3PPP/6K1 w - - 0 53,18,18752176,9646181,1944,3.0,1056,cp,249,249,b2b3 g4h4 f3h3 h4f4 h3g3 g7f8 g3f3 f4g4,120,740724642,1795432979,366892685,6800913,b2a3,161,77,84,False,False,71.71297733859828,Inaccuracy
3,106,black,Kg6,g7g6,8/5pkp/r2p4/2pPp3/1pP1P1r1/pP2RR2/P4PPP/6K1 b - - 0 53,18,27222170,10806736,2519,3.001,482,cp,-250,-250,g7g6 f3g3 g4g3 e3g3 g6f6 g3f3 f6g7 f3h3,40,1095119033,2758073127,536277240,645839,a6a8,-100,-241,141,False,False,58.73310625185551,Mistake
3,107,white,Kf1,g1f1,8/5p1p/r2p2k1/2pPp3/1pP1P1r1/pP2RR2/P4PPP/6K1 w - - 1 54,18,28238060,10099449,2796,3.001,205,cp,250,250,g1f1 a6a8 f3g3 g4g3 e3g3 g6f6 g3f3 f6e7 f3h3 a8h8 h3g3 e7f6 f1e2 f6e7 e2d3 e7f6 g3f3 f6e7,30,1052797439,2606475252,498425439,575328,h2h3,271,121,150,False,False,57.73474625634553,Mistake
3,108,black,Rg5,g4g5,8/5p1p/r2p2k1/2pPp3/1pP1P1r1/pP2RR2/P4PPP/5K2 b - - 2 54,17,23592052,7864017,3000,3.0,0,cp,-250,-250,g4g5 f3g3 a6a8 g3g5 g6g5 e3f3 g5g6 f1e2 g6g7,90,836094896,2300112748,384815435,1990757,a6a8,-178,-299,121,False,False,65.88605814365047,Inaccuracy
3,109,white,Rd3,e3d3,8/5p1p/r2p2k1/2pPp1r1/1pP1P3/pP2RR2/P4PPP/5K2 w - - 3 55,18,24897666,9763790,2550,3.001,451,cp,250,250,e3d3 a6a7 f3g3 g5g3 d3g3 g6f6 f1e2 a7a8,50,945028769,2326616911,441898875,763495,h2h4,317,161,156,False,False,58.381661397374785,Mistake
3,110,black,Kg7,g6g7,8/5p1p/r2p2k1/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/5K2 b - - 4 55,18,34859373,11615919,3001,3.001,0,cp,-250,-250,g6g7 f3g3 g5g3,120,1308402069,3338979719,609511273,862681,g6g7,-103,-164,61,True,False,78.79510858450757,Best
3,111,white,Kg1,f1g1,8/5pkp/r2p4/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/5K2 w - - 5 56,19,38952871,12979963,3001,3.001,0,cp,250,250,f1g1 a6a7 f3g3 g7g6 g1f1 g5g3 d3g3 g6f6 f1e2 a7a8,120,1570065317,3717999537,736411091,637094,f3g3,196,110,86,False,False,71.88219925743347,Inaccuracy
3,112,black,Kg6,g7g6,8/5pkp/r2p4/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/6K1 b - - 6 56,20,65622139,22177133,2959,3.002,43,cp,-250,-250,g7g6 f3g3 g5g3 d3g3 g6f6 g1f1 a6a7 g3f3 f6g7 f1e2,130,2637947153,6970819940,1276280929,1757298,g5g6,-110,-239,129,False,False,61.59851581001551,Mistake
3,113,white,Kh1,g1h1,8/5p1p/r2p2k1/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/6K1 w - - 7 57,18,26503535,9915276,2673,3.001,328,cp,250,250,g1h1 a6a7 f3g3 g5g3 d3g3 g6f6,100,992317801,2429301779,459089674,383125,h2h4,271,125,146,False,False,58.66980650407699,Mistake
3,114,black,Ra8,a6a8,8/5p1p/r2p2k1/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/7K b - - 8 57,18,36536251,12174692,3001,3.001,0,cp,-249,-249,a6a8 f3g3 g5g3 d3g3 g6f6 g3f3 f6e7 f3h3 a8h8 h1g1 e7d7 g1f1 d7e7,130,1363230022,3578541084,623632682,949512,f7f5,-92,-155,63,False,False,78.01491946713988,Inaccuracy
3,115,white,Rg3,f3g3,r7/5p1p/3p2k1/2pPp1r1/1pP1P3/pP1R1R2/P4PPP/7K w - - 9 58,17,22605523,8053267,2807,3.001,194,cp,250,250,f3g3 g5g3 d3g3 g6f6 h1g1 a8c8 g1f1 c8h8 f1e2 h8b8 e2e3 f6e7 g3g7 b8h8 g7g3,40,829827061,1971023369,400826845,240152,f3g3,174,182,-8,True,False,99.9999,Best
3,116,black,Kh5,g6h5,r7/5p1p/3p2k1/2pPp1r1/1pP1P3/pP1R2R1/P4PPP/7K b - - 10 58,17,23027558,8634254,2667,3.0,333,cp,-250,-250,g6h5 g3g5 h5g5 d3f3 g5g6,40,902681936,2417969513,415745214,672204,f7f5,-184,-226,42,False,False,85.9482772522784,Good
3,117,white,Kg1,h1g1,r7/5p1p/3p4/2pPp1rk/1pP1P3/pP1R2R1/P4PPP/7K w - - 11 59,18,44107288,14702429,3000,3.001,1,cp,250,250,h1g1 h5g6 g3g5 g6g5 d3f3 g5g6 f3g3,100,1673394163,4439189433,770577550,3117657,g3g5,233,71,162,False,False,53.59161206026182,Mistake
3,118,black,Kg6,h5g6,r7/5p1p/3p4/2pPp1rk/1pP1P3/pP1R2R1/P4PPP/6K1 b - - 12 59,18,64537458,22991613,2807,3.002,195,cp,-250,-250,h5g6 g3g5 g6g5 d3g3 g5f6,270,2511418143,7450194599,1261163523,2262289,a8g8,-132,-217,85,False,False,72.70097325272083,Inaccuracy
3,119,white,Kf1,g1f1,r7/5p1p/3p2k1/2pPp1r1/1pP1P3/pP1R2R1/P4PPP/6K1 w - - 13 60,19,26220371,8737211,3001,3.001,0,cp,249,249,g1f1 g5g3 d3g3 g6f6 f1e2 f6e7 e2e3 a8h8 g3g7 e7f8 g7g5 f8e7 e3d3 e7f6 g5f5 f6e7 f5h5 h8g8 h5h7,40,1017890671,2493918650,470673233,67172,h2h4,260,184,76,False,False,76.48650556993502,Inaccuracy
3,120,black,Rxg3,g5g3,r7/5p1p/3p2k1/2pPp1r1/1pP1P3/pP1R2R1/P4PPP/5K2 b - - 14 60,19,64814897,21604965,3000,3.0,0,cp,-249,-249,g5g3 d3g3 g6f6 f1g1 a8h8,130,2440545121,7029778153,1293451702,1157713,g5g3,-218,-242,24,True,False,91.99124868645667,Best
3,121,white,Rxg3+,d3g3,r7/5p1p/3p2k1/2pPp3/1pP1P3/pP1R2r1/P4PPP/5K2 w - - 0 61,22,23477078,8865966,2648,3.001,353,cp,249,249,d3g3 g6f6 f1e2 f6e7 e2e3 a8h8 g3g7 e7f8 g7g4 f8e7 g4g5 e7d7 e3d3 d7e7 d3d2 e7f6 g5g4 f6e7,30,898470475,2546052481,413668854,187157,d3g3,247,249,-2,True,False,99.9999,Best
3,122,black,Kf6,g6f6,r7/5p1p/3p2k1/2pPp3/1pP1P3/pP4R1/P4PPP/5K2 b - - 0 61,22,19760860,7638523,2587,3.001,414,cp,-249,-249,g6f6 f1g1 a8h8 g3h3 f6g7 g1f1 h8f8,130,690253496,2081638410,364374150,78001,g6f6,-255,-252,-3,True,False,99.9999,Best
3,123,white,Ke1,f1e1,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/5K2 w - - 1 62,21,29650713,10378268,2857,3.001,144,cp,249,249,f1e1 a8e8 e1e2 f6e7 e2e3 e7f6 g3f3 f6e7 f3h3 e8g8 e3f3,130,1243229937,3416764556,593294826,275048,f1e2,261,261,0,False,False,99.9999,Excellent
3,124,black,Ke7,f6e7,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/4K3 b - - 2 62,20,29143633,9899331,2944,3.002,58,cp,-249,-249,f6e7 e1d2 e7f6 d2e3 a8h8 g3f3 f6e7 f3h3 h8g8 e3f3,40,1200278267,3229206137,590132084,544845,a8f8,-262,-279,17,False,False,94.60772914902995,Excellent
3,125,white,Kd1,e1d1,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/4K3 w - - 3 63,20,37158262,12386087,3000,3.001,1,cp,249,249,e1d1 e7f6 d1c2 a8h8 c2d3 h8d8 d3d2 d8h8 g3f3 f6e7,120,1513614823,4232055840,772899867,551205,e1e2,270,265,5,False,False,98.37562821863044,Excellent
3,126,black,Kf6,e7f6,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/3K4 b - - 4 63,21,48793200,16258980,3001,3.001,0,cp,-249,-249,e7f6 d1e2 a8f8 e2e3 f6e7 g3g7 f8h8 e3d3 e7f6 g7g3,40,1942704701,6013839164,1154641437,476204,a8h8,-286,-278,-8,False,False,99.9999,Excellent
3,127,white,Kc1,d1c1,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/3K4 w - - 5 64,21,34046433,11348811,3000,3.001,1,cp,249,249,d1c1 f6e7 c1c2 a8h8 c2d3 e7f6 d3d2,40,1377653912,4003822037,648519760,648878,d1e2,287,194,93,False,False,72.66022691184116,Inaccuracy
3,128,black,Ke7,f6e7,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/2K5 b - - 6 64,21,31225523,11904507,2623,3.001,378,cp,-249,-249,f6e7 c1c2 e7f6 c2d3 a8c8 d3e3,150,1331881110,3774929949,604762450,771320,a8h8,-204,-268,64,False,False,80.16937754180722,Good
3,129,white,Kb1,c1b1,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/2K5 w - - 7 65,21,43362531,15327865,2829,3.001,172,cp,249,249,c1b1 a8h8 b1c2 e7f8 c2d3 h8g8 g3g8 f8g8 d3e3 g8g7 e3f3 g7g6 f3g4 h7h6 g2g3 g6f6 g4f3,400,1760174437,5022844902,858331641,602681,c1d2,275,95,180,False,False,51.24083612639844,Mistake
3,130,black,Kf6,e7f6,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/1K6 b - - 8 65,18,14175883,4725294,3000,3.0,0,cp,-249,-249,e7f6 g3g4 f6e7 b1c2 a8h8 c2d3 e7f6 d3e3 h8d8 g4g3 f6e7 g3g7 d8h8 e3d3 e7f6 g7g3 h8c8 d3e3,30,530284026,1421396486,240157763,131184,e7f8,-167,-256,89,False,False,72.70873256909337,Inaccuracy
3,131,white,Kc2,b1c2,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/1K6 w - - 9 66,21,34016152,12973360,2622,3.001,379,cp,249,249,b1c2 a8h8 c2d3 h8d8 d3d2,100,1354279479,3977933682,660286431,510783,b1c2,264,262,2,True,False,99.34219362721173,Best
3,132,black,Ke7,f6e7,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P1K2PPP/8 b - - 10 66,21,27522998,9174332,3000,3.0,0,cp,-249,-249,f6e7 c2d3 a8e8 g3g7 e8h8 g7g5 e7f6 g5g3 h8c8 d3e3 c8f8 g3f3 f6e7 f3h3 f8g8,470,1174731877,3236148682,577648424,1062430,h7h6,-265,-271,6,False,False,98.05547727118618,Excellent
3,133,white,Kc1,c2c1,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P1K2PPP/8 w - - 11 67,21,32665641,11653814,2803,3.001,198,cp,249,249,c2c1 a8h8 c1d2 e7f6 g3g4 h8c8 d2d3 c8b8 d3e3 f6e7 e3d3,140,1314911651,3627150899,623126164,820657,c2d2,287,237,50,False,False,84.73645353454104,Good
3,134,black,Kf6,e7f6,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/2K5 b - - 12 67,20,29161297,10995964,2652,3.001,349,cp,-249,-249,e7f6 c1d2 f6e7 d2d3 a8e8 g3g7 e8h8 g7g5 e7f6 g5g3 h8c8 d3e3 c8f8 g3f3 f6e7 f3h3,140,1139648374,3497481327,564219346,186758,a8f8,-261,-293,32,False,False,90.18949699603405,Good
3,135,white,Kb1,c1b1,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/2K5 w - - 13 68,20,24991720,10130409,2467,3.001,534,cp,249,249,c1b1 a8d8 g3g4 d8h8 b1c2 h8c8 c2d3 c8b8 d3e3 f6e7 e3d3,40,942413811,2668535417,442342361,387605,c1d2,251,252,-1,False,False,99.9999,Excellent
3,136,black,Ke7,f6e7,r7/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/1K6 b - - 14 68,21,45068780,15022926,3000,3.0,0,cp,-249,-249,f6e7 g3g5 e7f6 g5g4 f6e7 b1c2 e7f6 c2d3 a8b8 g4g3 b8h8 d3e3,130,1696600197,4855712255,975426436,810111,f6e7,-267,-275,8,True,False,97.42843007069374,Best
3,137,white,Rg4,g3g4,r7/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/1K6 w - - 15 69,20,31110491,10370163,3000,3.0,0,cp,249,249,g3g4 e7f6 b1c2 f6e7 c2d3 e7f6 d3e3 a8e8 g4h4 e8h8 e3f3 f6e7 h4h6 e7d7 f3e3 d7e7,130,1238839245,3348157617,591267641,294749,b1c2,206,99,107,False,False,66.28216505324093,Inaccuracy
3,138,black,Rh8,a8h8,r7/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/1K6 b - - 16 69,19,22470478,7490159,3000,3.001,1,cp,-229,-229,a8h8 b1c2 e7f8 c2d1 h8g8 g4g8 f8g8 d1e2 g8g7 e2f3 g7f6,70,949083589,2797418742,446532817,148414,a8f8,-102,-163,61,False,False,78.7784814219301,Inaccuracy
3,139,white,Kc1,b1c1,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/1K6 w - - 17 70,20,44161043,14715442,3001,3.001,0,cp,249,249,b1c1 h8b8 c1d2 b8a8 d2e3 e7f6 g4g3 a8d8 g3f3 f6e7 f3h3 d8h8 e3f3 e7d7 h3h4 d7e7 h4h6,130,1666437490,4434920466,883105740,383790,b1c2,139,189,-50,False,False,99.9999,Excellent
3,140,black,Kf8,e7f8,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/2K5 b - - 18 70,19,12754156,9735996,1310,3.001,1691,cp,-231,-231,e7f8 c1c2 h8g8 g4g8 f8g8 c2d3 g8h8 f2f4 h8g7 d3e2 g7g8 e2e3 g8g7,110,511601372,1517720984,245280314,142845,h7h5,-197,-192,-5,False,False,99.9999,Excellent
3,141,white,Kd1,c1d1,5k1r/5p1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/2K5 w - - 19 71,20,44081924,14693974,3000,3.001,1,cp,249,249,c1d1 f8e7 d1c2 e7f8 c2d3 h8g8 g4g8 f8g8 d3e3,140,1682092951,5022785601,1102793523,1654972,c1d2,223,173,50,False,False,83.36078683667535,Good
3,142,black,Ke7,f8e7,5k1r/5p1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/3K4 b - - 20 71,19,18165358,6055119,3000,3.001,1,cp,-249,-249,f8e7 g4g3,100,631750002,1848824670,394018247,222854,f8e7,-158,-173,15,True,False,94.49228412520513,Best
3,143,white,Ke1,d1e1,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/3K4 w - - 21 72,20,26361616,8784277,3001,3.001,0,cp,249,249,d1e1 e7f6 e1e2 h8d8 e2e3 d8f8 g4g3 f8d8 g3f3 f6e7 f3h3 d8h8 e3f3 e7f6 h3h6 f6e7,120,1076865830,2931614732,480894602,261789,g4g3,200,213,-13,False,False,99.9999,Excellent
3,144,black,Kf6,e7f6,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/4K3 b - - 22 72,21,37049209,12349736,3000,3.0,0,cp,-250,-250,e7f6 g4g3 h8b8 e1e2 b8c8 e2f3 c8h8 g3h3 f6g6 f3e2 h8d8,50,1500984232,4570218340,739544586,525708,e7f6,-198,-188,-10,True,False,99.9999,Best
3,145,white,Kf1,e1f1,7r/5p1p/3p1k2/2pPp3/1pP1P1R1/pP6/P4PPP/4K3 w - - 23 73,19,16903945,5634648,3000,3.001,1,cp,249,249,e1f1 h8a8 g4g3 a8h8 f1e1 h8d8 e1e2 d8h8 e2e3 h8d8 g3f3 f6e7 f3h3 d8h8 e3f3 e7f6,50,669013336,1785650385,297353532,392142,g4g3,204,161,43,False,False,85.25683506031744,Good
3,146,black,Ke7,f6e7,7r/5p1p/3p1k2/2pPp3/1pP1P1R1/pP6/P4PPP/5K2 b - - 24 73,22,23312847,7770949,3000,3.001,1,cp,-250,-250,f6e7 f1e2 e7f6 g4g3 h8d8 e2f3 d8c8 g3h3 f6g7 h3h5 g7g6 h5f5 c8a8 f3e2 g6g7,140,994977140,3017710828,509055514,515042,h7h5,-194,-203,9,False,False,96.78558019831522,Excellent
3,147,white,Kg1,f1g1,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/5K2 w - - 25 74,21,28285533,9425369,3001,3.001,0,cp,249,249,f1g1 e7f6 g4g3 h8e8 g3f3 f6e7 f3h3 e8h8 g1f1 e7f6,140,1235923119,3409561532,546771000,117573,f1e1,205,216,-11,False,False,99.9999,Excellent
3,148,black,Kf6,e7f6,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/6K1 b - - 26 74,22,51797418,17265806,3000,3.0,0,cp,-250,-250,e7f6 g4h4 f6e7 g1f1 e7f6 h4h3 f6g6 h3g3 g6f6,120,2225214358,6807999671,1208043202,3420606,h7h6,-213,-178,-35,False,False,99.9999,Excellent
3,149,white,Kh1,g1h1,7r/5p1p/3p1k2/2pPp3/1pP1P1R1/pP6/P4PPP/6K1 w - - 27 75,20,16866756,6137829,2748,3.001,253,cp,249,249,g1h1 h8d8 g4h4 f6g6 h1g1 g6g7 h4h3 d8h8 h3g3 g7f6 g3f3 f6e7 f3h3 e7f6,30,709887053,1822607033,298208743,321951,g4g3,217,161,56,False,False,81.36609751134804,Good
3,150,black,Ke7,f6e7,7r/5p1p/3p1k2/2pPp3/1pP1P1R1/pP6/P4PPP/7K b - - 28 75,22,32562951,10854317,3000,3.0,0,cp,-250,-250,f6e7 g4h4 e7f6,260,1405377628,3924210864,669526691,650522,f6e7,-225,-230,5,True,False,98.27124379742662,Best
3,151,white,Rg3,g4g3,7r/4kp1p/3p4/2pPp3/1pP1P1R1/pP6/P4PPP/7K w - - 29 76,21,30887921,10295973,3000,3.001,1,cp,249,249,g4g3 e7d7 g3f3 d7e7 f3h3 e7d8 h1g1 d8e7 g1f1 e7f6 f1e2 h8g8 e2f3 g8g7 h3h4,130,1337463503,3548708821,633203975,432624,h2h4,239,195,44,False,False,85.54959192717907,Good
3,152,black,Kf6,e7f6,7r/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/7K b - - 30 76,22,35325621,11775207,3000,3.001,1,cp,-250,-250,e7f6 h1g1 h8d8 g1h1 d8a8 g3h3 f6g7 h1g1 a8g8 g1f1 g7h8 h3h6 g8d8 f1e2 h8g7 h6h3 d8c8 e2e3 c8h8 e3d3,130,1460957271,4334967556,817954601,710059,e7f6,-232,-243,11,True,False,96.2896296228647,Best
3,153,white,Kg1,h1g1,7r/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/7K w - - 31 77,22,37963163,12654387,3000,3.001,1,cp,249,249,h1g1 h8e8 g3f3 f6e7 f3h3 e8h8 g1h1,30,1607186523,4448379552,793205945,879201,h2h4,233,238,-5,False,False,99.9999,Excellent
3,154,black,Ke7,f6e7,7r/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/6K1 b - - 32 77,21,18652218,7548449,2471,3.0,529,cp,-250,-250,f6e7 g1f1 h8d8 f1e2 e7f6 e2e3 d8d7 g3f3 f6g6 e3d3 d7d8 f3h3 d8h8 h3g3 g6f6 d3e2,120,781369499,2016441167,381304988,199236,h7h6,-248,-253,5,False,False,98.3302599726861,Excellent
3,155,white,Kf1,g1f1,7r/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/6K1 w - - 33 78,21,26914190,10692963,2517,3.0,483,cp,249,249,g1f1 h8d8,120,1180496146,3040756643,589658616,343679,g1h1,253,254,-1,False,False,99.9999,Excellent
3,156,black,Kf6,e7f6,7r/4kp1p/3p4/2pPp3/1pP1P3/pP4R1/P4PPP/5K2 b - - 34 78,21,38505062,12835020,3000,3.0,0,cp,-250,-250,e7f6 f1e2 h8d8 e2e3 d8d7 g3f3 f6g6 e3d3 d7d8 f3h3 d8h8 h3g3 g6f6,130,1616585511,3949985137,951788509,104576,h7h6,-257,-244,-13,False,False,99.9999,Excellent
3,157,white,Ke1,f1e1,7r/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/5K2 w - - 35 79,22,31883518,14139032,2255,3.001,746,cp,249,249,f1e1 h8c8 e1e2 f6e7 e2e3 c8d8 e3d3 d8h8 g3g5 h8e8 g5g7 e8h8,100,1408448666,3917636270,642291349,847766,f1g1,246,171,75,False,False,76.37441916270306,Inaccuracy
3,158,black,Ke7,f6e7,7r/5p1p/3p1k2/2pPp3/1pP1P3/pP4R1/P4PPP/4K3 b - - 36 79,21,36254784,12084928,3000,3.001,1,cp,-250,-250,f6e7 e1e2 e7f6 e2e3 h8d8 e3e2 d8d7 g3f3 f6g6 e2e3 d7e7 f3h3 e7e8 e3d3 e8h8 h3g3 g6f6,40,1335869849,3211253084,884337191,474777,h7h5,-174,-262,88,False,False,73.17677672781218,Inaccuracy
